Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Age (product.metafields.custom.age),Brand (product.metafields.custom.brand),Color (product.metafields.shopify.color-pattern),Earring design (product.metafields.shopify.earring-design),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
sc55027206rd-2,Diamond Fashion Rings - Women's,14 Karat Solid Yellow Gold Ring<br>Style: Signet With Diamond Pave Cross<br>Diamond Carat Weight: 0.02CT<br>Kate Colln Shy Creation,DIAMOND RING CO,Apparel & Accessories > Jewelry > Rings,Rings,"Anniversary, Birthday, Category 130, Everyday, For Her, For Mom, Gift, Helios Migrated, Round",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC55027206RD-2,0.0,shopify,0,deny,manual,875.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55027206RD.JPG,1,Diamond Fashion Rings - Women's,false,Diamond Fashion Rings - Women's,,6,Shy Creation,,,,,,,,,,g,,290.00,active
sc55027206rd-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/WEB_ALT_SC55027206RD_SC55027145RD.JPG,2,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
sc55027528rd,Diamond Fashion Rings - Women's,14 Karat Solid Yellow Gold Bypass Pearl Ring<br>Diamond Carat Weight: 0.06CT<br>Jackie Colln Shy Creation,DIAMOND RING CO,Apparel & Accessories > Jewelry > Rings,Rings,"Anniversary, Birthday, Category 130, For Her, For Mom, Gift, Helios Migrated, Round, Statement",true,Material,14 Karat Gold,,Stone Type,"Natural Diamond, Pearls",,Metal Color,Yellow Gold,,SC55027528RD,0.0,shopify,0,deny,manual,995.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55027528RD.JPG,1,Diamond Fashion Rings - Women's,false,Diamond Fashion Rings - Women's,,10,Shy Creation,,,,,,,,,,g,,298.85,active
sc55027528rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/WEB_ALT_SC55027457_SC55027528RD.jpg,2,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
sc22007318,Diamond Fashion Rings - Women's,14 Karat Rose Gold Bezel Marquise Ring<br>Diamond Carat Weight: 0.22CT<br>Twisted Rope Band,DIAMOND RING CO,Apparel & Accessories > Jewelry > Rings,,"Anniversary, Birthday, Category 130, Contemporary, For Her, Gift, Helios Migrated, Pear, Proposal Ready Ring, Solitaire, Statement",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Rose Gold,,SC22007318,0.0,shopify,0,deny,manual,1495.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/WEB%20ALT%20SC22007318%20SC55021128%20SC22007325.JPG,1,Diamond Fashion Rings - Women's,false,Diamond Fashion Rings - Women's,,12,Shy Creation,,,,,,,,,,g,,473.00,active
sc55022665,Diamond Fashion Rings - Women's,Diamond Hamsa Ring<br>14 Karat Yellow Gold<br>Diamond Total Carat Weight: 0.04,DIAMOND RING CO,Apparel & Accessories > Jewelry > Rings,Rings,"Anniversary, Birthday, Category 130, Everyday, For Her, For Mom, Gift, Helios Migrated, Round",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC55022665,0.0,shopify,0,deny,manual,730.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55022665.JPG,1,Diamond Fashion Rings - Women's,false,Diamond Fashion Rings - Women's,,12,Shy Creation,,,,,,,,,,g,,159.10,active
lr53068y45jj,Diamond Fashion Rings - Women's,Diamond Stackable Band<br>14 Karat Yellow Gold<br>Diamond Total Carat Weight: 0.06<br>S2292930 #56,Gabriel & Co,Apparel & Accessories > Jewelry > Rings,Rings,"Anniversary, Birthday, Category 130, Everyday, For Her, For Mom, Gift, Helios Migrated, Round, Stackable, Wedding Bands",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,LR53068Y45JJ,0.0,shopify,0,deny,manual,800.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR53068Y45JJ-4.jpg,1,Diamond Fashion Rings - Women's,false,Diamond Fashion Rings - Women's,,26,Gabriel & Co.,,,,,,,,,,g,,272.00,active
lr53068y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR53068Y45JJ-1.jpg,2,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr53068y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR53068Y45JJ-3.jpg,3,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr53068y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR53068Y45JJ-2.jpg,4,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr53068y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR53068Y45JJ-5.jpg,5,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr53067y45jj,Diamond Fashion Rings - Women's,Diamond Stackable Band<br>14 Karat Yellow Gold<br>Diamond Total Carat Weight: 0.06<br>S2292931 #55,Gabriel & Co,Apparel & Accessories > Jewelry > Rings,Rings,"Anniversary, Birthday, Category 130, Everyday, For Her, For Mom, Gift, Helios Migrated, Round, Stackable, Wedding Bands",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,LR53067Y45JJ,0.0,shopify,0,deny,manual,1000.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR53067Y45JJ-4.jpg,1,Diamond Fashion Rings - Women's,false,Diamond Fashion Rings - Women's,,26,Gabriel & Co.,,,,,,,,,,g,,328.00,active
lr53067y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR53067Y45JJ-1.jpg,2,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr53067y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR53067Y45JJ-2.jpg,3,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr53067y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR53067Y45JJ-3.jpg,4,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr53067y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR53067Y45JJ-5.jpg,5,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
sc55026222,Diamond Fashion Rings - Women's,14 Karat Solid Yellow Gold<br>Diamond East To West Set Cross Ring<br>Diamond Total Carat Weight: 0.25,DIAMOND RING CO,Apparel & Accessories > Jewelry > Rings,Rings,"Anniversary, Birthday, Category 130, Everyday, For Her, For Mom, Gift, Helios Migrated, Round",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC55026222,0.0,shopify,0,deny,manual,1200.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55026222.JPG,1,Diamond Fashion Rings - Women's,false,Diamond Fashion Rings - Women's,,147,Shy Creation,,,,,,,,,,g,,427.85,active
sc55026222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/WEB_ALT_SC55026222_SC55026213RD.JPG,2,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52974y45jj,Diamond Fashion Rings - Women's,14 Karat Solid Yellow Gold<br>Diamond Snake Ring<br>Diamond Total Carat Weight: 0.15<br>S2219592 #44,Gabriel & Co,Apparel & Accessories > Jewelry > Rings,Rings,"Anniversary, Birthday, Category 130, For Her, For Mom, Gift, Helios Migrated, Round, Statement",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,LR52974Y45JJ,0.0,shopify,0,deny,manual,2650.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52974Y45JJ-4.jpg,1,Diamond Fashion Rings - Women's,false,Diamond Fashion Rings - Women's,,147,Gabriel & Co.,,,,,,,,,,g,,860.00,active
lr52974y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52974Y45JJ-1.jpg,2,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52974y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52974Y45JJ-3.jpg,3,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52974y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52974Y45JJ-2.jpg,4,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52974y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52974Y45JJ-5.jpg,5,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52927m45jj,Diamond Fashion Rings - Women's,14 Karat Solid Yellow Gold<br>Diamond Chevron Ring<br>Diamond Total Carat Weight: 0.15<br>S2219598 #42,Gabriel & Co,Apparel & Accessories > Jewelry > Rings,Rings,"Anniversary, Birthday, Category 130, For Her, For Mom, Gift, Helios Migrated, Round, Statement",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,LR52927M45JJ,0.0,shopify,0,deny,manual,1800.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52927M45JJ-4.jpg,1,Diamond Fashion Rings - Women's,false,Diamond Fashion Rings - Women's,,147,Gabriel & Co.,,,,,,,,,,g,,584.00,active
lr52927m45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52927M45JJ-2.jpg,2,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52927m45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52927M45JJ-1.jpg,3,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52927m45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52927M45JJ-3.jpg,4,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52927m45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52927M45JJ-5.jpg,5,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52667y45jj,Diamond Fashion Rings - Women's,14 Karat Solid Yellow Gold<br>Diamond Station Stackable Ring<br>Diamond Total Carat Weight: 0.27<br>S2219287 #41,Gabriel & Co,Apparel & Accessories > Jewelry > Rings,Rings,"Anniversary, Birthday, Category 130, Everyday, For Her, For Mom, Gift, Helios Migrated, Round, Stackable, Wedding Bands",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,LR52667Y45JJ,0.0,shopify,0,deny,manual,1550.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52667Y45JJ-4.jpg,1,Diamond Fashion Rings - Women's,false,Diamond Fashion Rings - Women's,,147,Gabriel & Co.,,,,,,,,,,g,,570.00,active
lr52667y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52667Y45JJ-1.jpg,2,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52667y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52667Y45JJ-2.jpg,3,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52667y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52667Y45JJ-3.jpg,4,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52667y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52667Y45JJ-6.jpg,5,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52667y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52667Y45JJ-5.jpg,6,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52657ecy45jj,Diamond Fashion Rings - Women's,14 Karat Solid Yellow Gold<br>Diamond &amp; Blue Enamel Stackable Band<br>Diamond Total Carat Weight: 0.07<br>S2219605 #40,Gabriel & Co,Apparel & Accessories > Jewelry > Rings,Rings,"Anniversary, Birthday, Category 130, Everyday, For Her, For Mom, Gift, Helios Migrated, Round, Stackable, Wedding Bands",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,LR52657ECY45JJ,0.0,shopify,0,deny,manual,1300.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52657ECY45JJ-4.jpg,1,Diamond Fashion Rings - Women's,false,Diamond Fashion Rings - Women's,,147,Gabriel & Co.,,,,,,,,,,g,,425.00,active
lr52657ecy45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52657ECY45JJ-1.jpg,2,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52657ecy45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52657ECY45JJ-2.jpg,3,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52657ecy45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52657ECY45JJ-3.jpg,4,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52657ecy45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52657ECY45JJ-5.jpg,5,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52657e8y45jj,Diamond Fashion Rings - Women's,14 Karat Solid Yellow Gold<br>Diamond &amp; Black Enamel Stackable Band<br>Diamond Total Carat Weight: 0.08<br>S2219607 #37,Gabriel & Co,Apparel & Accessories > Jewelry > Rings,Rings,"Anniversary, Birthday, Category 130, Everyday, For Her, For Mom, Gift, Helios Migrated, Round, Stackable",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,LR52657E8Y45JJ,0.0,shopify,0,deny,manual,1300.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52657E8Y45JJ-4.jpg,1,Diamond Fashion Rings - Women's,false,Diamond Fashion Rings - Women's,,147,Gabriel & Co.,,,,,,,,,,g,,425.00,active
lr52657e8y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52657E8Y45JJ-1.jpg,2,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52657e8y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52657E8Y45JJ-2.jpg,3,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52657e8y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52657E8Y45JJ-3.jpg,4,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52657e8y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52657E8Y45JJ-5.jpg,5,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52657e8y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52657E8Y45JJ-6.jpg,6,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52655ehy45jj,Diamond Fashion Rings - Women's,14 Karat Solid Yellow Gold<br>Diamond &amp; Mint Green Enamel Ring<br>Diamond Total Carat Weight: 0.05CT<br>S2219604 #35,Gabriel & Co,Apparel & Accessories > Jewelry > Rings,Rings,"Anniversary, Birthday, Category 130, Everyday, For Her, For Mom, Gift, Helios Migrated, Round, Stackable",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,LR52655EHY45JJ,0.0,shopify,0,deny,manual,1150.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52655EHY45JJ-4.jpg,1,Diamond Fashion Rings - Women's,false,Diamond Fashion Rings - Women's,,147,Gabriel & Co.,,,,,,,,,,g,,374.00,active
lr52655ehy45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52655EHY45JJ-2.jpg,2,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52655ehy45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52655EHY45JJ-3.jpg,3,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52655ehy45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52655EHY45JJ-1.jpg,4,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52655ehy45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52655EHY45JJ-5.jpg,5,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52655e9y45jj,Diamond Fashion Rings - Women's,14 Karat Solid Yellow Gold<br>Diamond &amp; White Enamel Ring<br>Diamond Total Carat Weight: 0.05Ct<br>S2219606 #34,Gabriel & Co,Apparel & Accessories > Jewelry > Rings,Rings,"Anniversary, Birthday, Category 130, Everyday, For Her, For Mom, Gift, Helios Migrated, Round, Stackable",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,"Two-Tone, Yellow Gold",,LR52655E9Y45JJ,0.0,shopify,0,deny,manual,1150.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52655E9Y45JJ-4.jpg,1,Diamond Fashion Rings - Women's,false,Diamond Fashion Rings - Women's,,147,Gabriel & Co.,,,,,,,,,,g,,374.00,active
lr52655e9y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52655E9Y45JJ-2.jpg,2,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52655e9y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52655E9Y45JJ-1.jpg,3,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52655e9y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52655E9Y45JJ-3.jpg,4,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
lr52655e9y45jj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/LR52655E9Y45JJ-5.jpg,5,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
sc55029041rd,Diamond Fashion Rings - Women's,14 Karat Solid Yellow Gold Ring<br>Diamond Pave Wave Ring<br>Diamond Total Carat Weight: 0.15,Shy Creation,Apparel & Accessories > Jewelry > Rings,Rings,"Anniversary, Birthday, Category 130, Everyday, For Her, For Mom, Gift, Helios Migrated, Round, Wedding Bands",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC55029041RD,0.0,shopify,0,deny,manual,1100.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55029041RD_C.JPG,1,Diamond Fashion Rings - Women's,false,Diamond Fashion Rings - Women's,,161,Shy Creation,,,,,,,,,,g,,425.70,active
sc55029041rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55029041RD_D.JPG,2,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
sc55029041rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55029041RD_B.JPG,3,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
sc55029041rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55029041RD.JPG,4,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
sc55029041rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/WEB_ALT_SC55029041RD_SC55029005RD.JPG,5,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
sc55029041rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/WEB_ALT_SC55029041RD_SC55029005RD_2.JPG,6,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
sc22008815,Diamond Fashion Rings - Women's,14 Karat Yellow Gold Diamond Bridge Ring<br>Diamond Carat Weight: 0.24CT<br>Kate Colln Shy Creation,DIAMOND RING CO,Apparel & Accessories > Jewelry > Rings,Rings,"Anniversary, Birthday, Category 130, Everyday, For Her, For Mom, Gift, Helios Migrated, Round",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC22008815,0.0,shopify,0,deny,manual,1375.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC22008815.JPG,1,Diamond Fashion Rings - Women's,false,Diamond Fashion Rings - Women's,,326,Shy Creation,,,,,,,,,,g,,339.70,active
sc55024829rd-2,Diamond Fashion Rings - Women's,Kate Collection<br>Diamond Ribbed Fashion Band<br>14 Karat Yellow Gold<br>Diamond Total Carat Weight: 0.26,DIAMOND RING CO,Apparel & Accessories > Jewelry > Rings,Rings,"Anniversary, Birthday, Category 130, For Her, For Mom, Gift, Helios Migrated, Round, Statement",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,Yellow Gold,,SC55024829RD-2,0.0,shopify,0,deny,manual,1650.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55024829RD.JPG,1,Diamond Fashion Rings - Women's,false,Diamond Fashion Rings - Women's,,326,Shy Creation,,,,,,,,,,g,,425.70,active
sc55024829rd-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/WEB_ALT_SC55024829RD.JPG,2,Diamond Fashion Rings - Women's,,,,,,,,,,,,,,,,,,
sc55005506,Diamond Fashion Rings - Women's,14kt Solid White Gold Ladies Fashion Band<br>5 Natural Round Diamonds Center<br>Round Diamonds Total Carat Weight: 2.00<br>90 Natural Round Diamonds Halo<br>Round Diamonds Total Carat Weight: 0.28,DIAMOND RING CO,Apparel & Accessories > Jewelry > Rings,Rings,"Anniversary, Anniversary Bands, Birthday, Category 130, For Her, For Mom, Gift, Helios Migrated, Round, Statement",true,Material,14 Karat Gold,,Stone Type,Natural Diamond,,Metal Color,White Gold,,SC55005506,0.0,shopify,0,deny,manual,9800.00,,true,true,,,,,,https://raw.githubusercontent.com/rishs-afk/JoharProductReview/main/shopify_upload/matched_images/SC55005506V2b_1000x1000.webp,1,Diamond Fashion Rings - Women's,false,Diamond Fashion Rings - Women's,,435,Shy Creation,,,,,,,,,,g,,4214.00,active
